business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Medicare Diagnostic Centre,Diagnostic Center,Diagnostic center,Diagnostic center,689691,Kerala Circle,Trivandrum HQ Region,Pathanamthitta Division,"Konny SO, Aruvappulam BO, Aryavon BO",N/A,N/A,,,"SNDP BUILDING, Vakayar, Keralam 689698",689691,9.1936311,76.8527368,ChIJKbmz4xVtBjsRf68fz1Gdols,https://www.google.com/maps/place/?q=place_id:ChIJKbmz4xVtBjsRf68fz1Gdols,part_306,2026-09-20 20:19:56
Well Care Medical Diagnostic Center,Diagnostic Center,Diagnostic center,Diagnostic center,689691,Kerala Circle,Trivandrum HQ Region,Pathanamthitta Division,"Konny SO, Aruvappulam BO, Aryavon BO",N/A,N/A,4.7,,"6VW5+2CJ, Road, Ayravon, Keralam 689692",689691,9.245078699999999,76.8584553,ChIJqa16WQBrBjsR2ZGKzDWnmx0,https://www.google.com/maps/place/?q=place_id:ChIJqa16WQBrBjsR2ZGKzDWnmx0,part_306,2026-09-20 20:19:56
NEETHI DIAGNOSTIC CENTRE,Diagnostic Center,Diagnostic center,Diagnostic center,689691,Kerala Circle,Trivandrum HQ Region,Pathanamthitta Division,"Konny SO, Aruvappulam BO, Aryavon BO",N/A,N/A,3.0,,"6VH2+39G, Konni, Keralam 689691",689691,9.2276998,76.85095079999999,ChIJ7_ZAlSNrBjsR6FYOyji9VTA,https://www.google.com/maps/place/?q=place_id:ChIJ7_ZAlSNrBjsR6FYOyji9VTA,part_306,2026-09-20 20:19:56
Microlab Scans and Diagnostics,Diagnostic Center,Laboratory,Laboratory,689691,Kerala Circle,Trivandrum HQ Region,Pathanamthitta Division,"Konny SO, Aruvappulam BO, Aryavon BO",+91 95262 07766,N/A,4.4,,"6RGX+QMP, Konni, Keralam 689691",689691,9.2266757,76.84916419999999,ChIJ49xYpcxrBjsR073YRazKDYw,https://www.google.com/maps/place/?q=place_id:ChIJ49xYpcxrBjsR073YRazKDYw,part_306,2026-09-20 20:19:56
"DDRC Agilus Diagnostics, Konni",Diagnostic Center,Laboratory,Laboratory,689691,Kerala Circle,Trivandrum HQ Region,Pathanamthitta Division,"Konny SO, Aruvappulam BO, Aryavon BO",+91 93334 93334,https://ddrcagilus.com/,4.1,,"6RGX+MH Nilena Centre, Konni, Keralam 689691",689691,9.2267032,76.84892839999999,ChIJGXtykkFrBjsR4thRa8ZL6UI,https://www.google.com/maps/place/?q=place_id:ChIJGXtykkFrBjsR4thRa8ZL6UI,part_306,2026-09-20 20:19:56
"JAK KOTTAYAMKARA, PRAMADOM",Diagnostic Center,Medical Center,Medical Center,689691,Kerala Circle,Trivandrum HQ Region,Pathanamthitta Division,"Konny SO, Aruvappulam BO, Aryavon BO",N/A,N/A,,,"6RFM+2Q4, Konni, Vellappara, Kerala 689691",689691,9.222553999999999,76.834392,ChIJSZSITwBrBjsR-K8Hor0L7BE,https://www.google.com/maps/place/?q=place_id:ChIJSZSITwBrBjsR-K8Hor0L7BE,part_306,2026-09-20 20:19:56
JAK PRAMADOM MAIN CENTRE,Diagnostic Center,Medical Center,Medical Center,689691,Kerala Circle,Trivandrum HQ Region,Pathanamthitta Division,"Konny SO, Aruvappulam BO, Aryavon BO",N/A,N/A,,,"6R95+9R9, Vallicode Kottayam, Kerala 689656",689691,9.218405899999999,76.8096154,ChIJfe31HgAVBjsRN5dhNKLpcnM,https://www.google.com/maps/place/?q=place_id:ChIJfe31HgAVBjsRN5dhNKLpcnM,part_306,2026-09-20 20:19:56
JAK KONNI EAST,Diagnostic Center,Medical Center,Medical Center,689691,Kerala Circle,Trivandrum HQ Region,Pathanamthitta Division,"Konny SO, Aruvappulam BO, Aryavon BO",N/A,N/A,,,"6RJW+96J, Konni, Kerala 689691",689691,9.231055999999999,76.84538599999999,ChIJefQ-BwBrBjsRZm1mqN2S7s4,https://www.google.com/maps/place/?q=place_id:ChIJefQ-BwBrBjsRZm1mqN2S7s4,part_306,2026-09-20 20:19:56
Health center vellappara,Diagnostic Center,Medical Center,Medical Center,689691,Kerala Circle,Trivandrum HQ Region,Pathanamthitta Division,"Konny SO, Aruvappulam BO, Aryavon BO",N/A,N/A,2.0,,"6R9P+92G, Vellappara, Keralam 689691",689691,9.2184312,76.8350626,ChIJZQwLbQ9rBjsRdM9t5FVPi60,https://www.google.com/maps/place/?q=place_id:ChIJZQwLbQ9rBjsRdM9t5FVPi60,part_306,2026-09-20 20:19:56
"JAK ELAKOLLOOR, PRAMADOM",Diagnostic Center,Medical Center,Medical Center,689691,Kerala Circle,Trivandrum HQ Region,Pathanamthitta Division,"Konny SO, Aruvappulam BO, Aryavon BO",N/A,N/A,,,"6RWG+JV, Elakolloor, Kizhavalloor, Kerala 689691","Elakolloor, Kizhavalloor",9.2465463,76.8272013,ChIJS9WTZwBrBjsRJQ-vltI6CgI,https://www.google.com/maps/place/?q=place_id:ChIJS9WTZwBrBjsRJQ-vltI6CgI,part_306,2026-09-20 20:19:56
