business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at,s_no
CR Plumbing Service,Plumber,Plumber,Plumber,695019,Kerala Circle,Trivandrum HQ Region,Trivandrum South Division,Industrial Estate SO Thiruvananthapuram,+91 85938 95895,http://www.crplumbingservice.in/,4.9,,"Medical college, DPI, Vazhuthacaud, Thiruvananthapuram, Keralam 695014","DPI, Vazhuthacaud",8.496571399999999,76.9622017,ChIJERg5noq7BTsRa77RdDa4z2Q,https://www.google.com/maps/place/?q=place_id:ChIJERg5noq7BTsRa77RdDa4z2Q,part_310,2026-09-20 20:16:52,3147
Surendran Plumbing Works,Plumber,Plumber,Plumber,695019,Kerala Circle,Trivandrum HQ Region,Trivandrum South Division,Industrial Estate SO Thiruvananthapuram,+91 94467 04263,N/A,4.8,,"Surendra nivas cheruserikkal thennoor nemom, Vivekananda Nagar, Kurumi, Keralam 695020",Vivekananda Nagar,8.4516516,76.99152169999999,ChIJ5Z2qwam7BTsRhrYnMEUbyrM,https://www.google.com/maps/place/?q=place_id:ChIJ5Z2qwam7BTsRhrYnMEUbyrM,part_310,2026-09-20 20:16:52,3148
KRISHNA PLUMBING & SANITARY ENGINEERING WORKS,Plumber,Plumber,Plumber,695019,Kerala Circle,Trivandrum HQ Region,Trivandrum South Division,Industrial Estate SO Thiruvananthapuram,+91 90208 93868,N/A,4.4,,"TC. 5, 590, Indira Nagar, Peroorkada, Thiruvananthapuram, Keralam 695005","Indira Nagar, Peroorkada",8.5369798,76.967333,ChIJtdIf1Zy5BTsRlLkZItrymMQ,https://www.google.com/maps/place/?q=place_id:ChIJtdIf1Zy5BTsRlLkZItrymMQ,part_310,2026-09-20 20:16:52,3149
Sree Plumbing Works,Plumber,Plumber,Plumber,695019,Kerala Circle,Trivandrum HQ Region,Trivandrum South Division,Industrial Estate SO Thiruvananthapuram,+91 89431 95271,N/A,5.0,,"VKP Nagar, near HP Petrol Pump, Kanjirampara, Thiruvananthapuram, Keralam 695030",Kanjirampara,8.5186195,76.9789176,ChIJjUKDcQO7BTsR3viJFwLgM0Q,https://www.google.com/maps/place/?q=place_id:ChIJjUKDcQO7BTsR3viJFwLgM0Q,part_310,2026-09-20 20:16:52,3150
"LALITHAM Plumbing, Sanitary and Engineering Works",Plumber,Plumber,Plumber,695019,Kerala Circle,Trivandrum HQ Region,Trivandrum South Division,Industrial Estate SO Thiruvananthapuram,+91 98470 52117,N/A,4.9,,"Priyadarshini Nagar, Bapuji Nagar, Ulloor, Thiruvananthapuram, Keralam 695011","Priyadarshini Nagar, Bapuji Nagar, Ulloor",8.5333177,76.9212347,ChIJQVFBcy65BTsRD_7ZtV3uxhc,https://www.google.com/maps/place/?q=place_id:ChIJQVFBcy65BTsRD_7ZtV3uxhc,part_310,2026-09-20 20:16:52,3151
Praveen Plumbing work and cleaning work,Plumber,Plumber,"Plumber, Allergist, Plumbing supply store",695019,Kerala Circle,Trivandrum HQ Region,Trivandrum South Division,Industrial Estate SO Thiruvananthapuram,+91 79076 03983,N/A,4.2,,"Akhilam,kazhunadu, po, Vattappara, Thiruvananthapuram, Keralam 695028",695019,8.5810298,76.9554951,ChIJFzU1qse5BTsRv2hvv0fKRaM,https://www.google.com/maps/place/?q=place_id:ChIJFzU1qse5BTsRv2hvv0fKRaM,part_310,2026-09-20 20:16:52,3152
Fixigo,Plumber,Plumber,Plumber,695019,Kerala Circle,Trivandrum HQ Region,Trivandrum South Division,Industrial Estate SO Thiruvananthapuram,N/A,N/A,,,"Tc 20/1900 punnatuvila veedu thamalam, p.o, Poojapura, Thiruvananthapuram, Kerala 695012","p.o, Poojapura",8.481997699999999,76.97699829999999,ChIJfYeUY1S7BTsRFEgrL7lXCc8,https://www.google.com/maps/place/?q=place_id:ChIJfYeUY1S7BTsRFEgrL7lXCc8,part_310,2026-09-20 20:16:52,3153
Fix Then Maintenance services,Plumber,Plumber,"Plumber, Real Estate Builders & Construction Company, Electrician, Service establishment, Glass & mirror shop, Glass shop, Glassware store, Landscape designer, Masonry contractor, Painting, Roofing contractor",695019,Kerala Circle,Trivandrum HQ Region,Trivandrum South Division,Industrial Estate SO Thiruvananthapuram,+91 99958 50906,http://www.fix-then.com/,5.0,,"Fix Then Maintenance services, 695019, India",695019,9.5571948,76.6642957,ChIJa0Fvs3hiBUIRCuvmMe8q2RM,https://www.google.com/maps/place/?q=place_id:ChIJa0Fvs3hiBUIRCuvmMe8q2RM,part_310,2026-09-20 20:16:52,3154
KRISHNA SANITARY,Plumber,Store,Store,695019,Kerala Circle,Trivandrum HQ Region,Trivandrum South Division,Industrial Estate SO Thiruvananthapuram,N/A,N/A,4.5,,"FXCX+R7P, Krishna sanitary, poozhikunnu, Thenguvila Rd, Thiruvananthapuram, Keralam 695019",695019,8.4720898,76.9981882,ChIJz9ASY6i7BTsR_NvYc7E1FPc,https://www.google.com/maps/place/?q=place_id:ChIJz9ASY6i7BTsR_NvYc7E1FPc,part_310,2026-09-20 20:16:52,3155
Seven star solutions,Plumber,Plumber,"Plumber, Service establishment",695019,Kerala Circle,Trivandrum HQ Region,Trivandrum South Division,Industrial Estate SO Thiruvananthapuram,+91 90201 99450,N/A,5.0,,"Seven star solutions, 695019, India",695019,8.4996555,76.9242809,ChIJS59M8V06DUwRdoi15lVbQhU,https://www.google.com/maps/place/?q=place_id:ChIJS59M8V06DUwRdoi15lVbQhU,part_310,2026-09-20 20:16:52,3156
