business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at,s_no
Leovin International,EXIMS,Exporter,Exporter,695020,Kerala Circle,Trivandrum HQ Region,Trivandrum South Division,"Nemom SO, Ookode BO, Pallichal BO",+91 77365 77721,http://leovininternational.com/,4.0,3.0,"Akshaya Nagar, Neeramankara, Pappanamcode, Thiruvananthapuram, Kerala 695040","Akshaya Nagar, Neeramankara, Pappanamcode",8.4735211,76.96997069999999,ChIJxZ_e34e7BTsRxR6UzyVwnsM,https://www.google.com/maps/place/?q=place_id:ChIJxZ_e34e7BTsRxR6UzyVwnsM,part_310,2026-09-20 20:17:57,7904
Empees Impex (cello Opalware Distributor),EXIMS,Wholesaler,Wholesaler,695023,Kerala Circle,Trivandrum HQ Region,Trivandrum North Division,"Thiruvananthapuram  Fort SO, Attakulangara SO",+91 94956 66909,N/A,5.0,,"Trivandrum Vizhinjam Rd, Ambalathara, Thiruvananthapuram, Keralam 695026",Ambalathara,8.451096,76.9525791,ChIJG_ykkxW7BTsRHMKnGTTgTpk,https://www.google.com/maps/place/?q=place_id:ChIJG_ykkxW7BTsRHMKnGTTgTpk,part_310,2026-09-20 20:20:14,11872
A.J. Distributor,EXIMS,Shopping mall,Shopping mall,695023,Kerala Circle,Trivandrum HQ Region,Trivandrum North Division,"Thiruvananthapuram  Fort SO, Attakulangara SO",+91 484 404 5015,https://ajdindia.com/,4.1,,"TC 15/1236-3, Observatory Ln, Nandavanam, Palayam, Thiruvananthapuram, Keralam 695033","Nandavanam, Palayam",8.5070423,76.9564048,ChIJfXjfp8m7BTsRUy4Us7NGONs,https://www.google.com/maps/place/?q=place_id:ChIJfXjfp8m7BTsRUy4Us7NGONs,part_310,2026-09-20 20:20:14,11873
Impex Onix Service Centre,EXIMS,Electronics store,Electronics store,695023,Kerala Circle,Trivandrum HQ Region,Trivandrum North Division,"Thiruvananthapuram  Fort SO, Attakulangara SO",+91 95678 67405,N/A,2.9,,"FXW3+4V8, Trivandrum Bakery Palayam Rd, Paund Colony, Thycaud, Thiruvananthapuram, Kerala 695014","Paund Colony, Thycaud",8.4952767,76.9546946,ChIJ7xqw6q-7BTsROOCd-i8Izuc,https://www.google.com/maps/place/?q=place_id:ChIJ7xqw6q-7BTsROOCd-i8Izuc,part_310,2026-09-20 20:20:14,11874
Kaden Exim Pvt Ltd,EXIMS,Corporate office,Corporate office,695024,Kerala Circle,Trivandrum HQ Region,Trivandrum North Division,"Thiruvananthapuram  Pettah SO, Kaithamukku SO, Palkulangara SO",N/A,N/A,4.0,3.0,"FWWM+P2P, Pallimukku, Pettah, Thiruvananthapuram, Keralam 695024","Pallimukku, Pettah",8.4968077,76.9326335,ChIJpan1-Sq7BTsRQ62Ru4iiKh8,https://www.google.com/maps/place/?q=place_id:ChIJpan1-Sq7BTsRQ62Ru4iiKh8,part_310,2026-09-20 20:21:00,12913
Sonyex Systems,EXIMS,Printing equipment supplier,"Printing equipment supplier, Electronics repair shop, Printer ink refill store",695028,Kerala Circle,Trivandrum HQ Region,Trivandrum North Division,"Vattappara SO, Pandalacode BO, Venkode BO",+91 97464 73318,N/A,4.3,28.0,"TC- 2/1266, KSEB Complex Opposite SBT,, Pattom, Thiruvananthapuram, Keralam 695004",Pattom,8.5160707,76.9378648,ChIJdahPSea7BTsRwQ3reLUz6_I,https://www.google.com/maps/place/?q=place_id:ChIJdahPSea7BTsRwQ3reLUz6_I,part_310,2026-09-20 20:24:04,17041
Anayara Post Office,EXIMS,Post office,Post office,695029,Kerala Circle,Trivandrum HQ Region,Trivandrum North Division,Anayara SO,+91 471 274 0525,http://www.keralapost.gov.in/,4.0,32.0,"TC 30/146, Kallummoodu, Anayara, Thiruvananthapuram, Keralam 695029","Kallummoodu, Anayara",8.5003637,76.9218829,ChIJW8zzp4u7BTsR9wU1w5dDWrQ,https://www.google.com/maps/place/?q=place_id:ChIJW8zzp4u7BTsR9wU1w5dDWrQ,part_310,2026-09-20 20:24:46,17664
Nilex Exim Private Limited,EXIMS,Warehouse,Warehouse,695030,Kerala Circle,Trivandrum HQ Region,Trivandrum South Division,Kanjirampara SO,N/A,N/A,,,"GXCC+5WR, Peroorkada, Thiruvananthapuram, Keralam 695005",Peroorkada,8.5204837,76.9722628,ChIJFwdwfwC7BTsRyApGoWXO3F0,https://www.google.com/maps/place/?q=place_id:ChIJFwdwfwC7BTsRyApGoWXO3F0,part_310,2026-09-20 20:25:31,18492
Wander Breeze Exim,EXIMS,Import export company,Import export company,695030,Kerala Circle,Trivandrum HQ Region,Trivandrum South Division,Kanjirampara SO,+91 73580 60254,https://wanderbreezeexim.com/,,,"TC 31/1739, 1st floor Muthassy Towers, Mannammoola, Peroorkada, Thiruvananthapuram, Keralam 695005",Peroorkada,8.5308619,76.9765779,ChIJz5MyEmG5BTsROx3F0jWcYhE,https://www.google.com/maps/place/?q=place_id:ChIJz5MyEmG5BTsROx3F0jWcYhE,part_310,2026-09-20 20:25:31,18493
Exim International,EXIMS,Import export company,"Import export company, Consultant, Customs consultant, Equipment Exporter, Exporter, Food & Beverage Exporter, Handicraft Exporter, Importer, Spices Exporter, Tool exporter",695033,Kerala Circle,Trivandrum HQ Region,Trivandrum North Division,"Vikas Bhavan SO, PMG Jn SO, N/A",+91 70251 94385,https://eximinternational.in/,4.6,,"Salem - Kochi - Kanyakumari Hwy, Nettoor, Maradu, Ernakulam, Keralam 682040","Nettoor, Maradu",9.9247714,76.31907319999999,ChIJKfjzlqxzCDsRucp1XnZpf98,https://www.google.com/maps/place/?q=place_id:ChIJKfjzlqxzCDsRucp1XnZpf98,part_310,2026-09-20 20:27:02,20439
