business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
warba poly clinic | Thiruvalla,Polyclinic,Hospital,Hospital,689541,Kerala Circle,Trivandrum HQ Region,Tiruvalla Division,"Vallamkulam SO, Kozhimala BO, Thottabhagom BO",N/A,N/A,4,5,"9HRF+48F, Kottarakkara - Kottayam Rd, Ramanchira, Thiruvalla, Keralam 689101",Ramanchira,9.390322699999999,76.57329949999999,ChIJSQ42wGwkBjsRB8wowZAjGZA,https://www.google.com/maps/place/?q=place_id:ChIJSQ42wGwkBjsRB8wowZAjGZA,part_304,2026-09-20 21:06:22
