business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Joner Salon Furniture | Jonce Creations | Salon And Spa Furniture Manufacturer | Beauty Equipments,Salon,Furniture Manufacturer,Furniture Manufacturer,689507,Kerala Circle,Trivandrum HQ Region,Pathanamthitta Division,Mezhuveli SO,+91 97782 16099,http://www.jonersalonfurniture.com/,4.9,1149,"Bolgatty Palace Rd, opp. LuLu Convention Centre, Mulavukad, Kochi, Ernakulam, Keralam 682504",Mulavukad,9.9908919,76.2653272,ChIJgT8A7yMTCDsReVEeoTWliCs,https://www.google.com/maps/place/?q=place_id:ChIJgT8A7yMTCDsReVEeoTWliCs,part_304,2026-09-20 20:57:19
