business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
DAN Event Mangement | Thiruvalla,Event Planners/Wedding Planners,Event management company,Event management company,689573,Kerala Circle,Trivandrum HQ Region,Tiruvalla Division,"Edathua SO, Changankary BO, Chekkidikkadu BO",+91 97465 17490,N/A,4.5,,"Valanjavattom, Thiruvalla, Keralam 689104",689573,9.3530768,76.5392603,ChIJvQueK1whBjsRAMw624eNRJg,https://www.google.com/maps/place/?q=place_id:ChIJvQueK1whBjsRAMw624eNRJg,part_304,2026-09-20 21:14:22
