business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Export Hut,Exporters,Boutique,"Boutique, Men's clothing store, Sporting goods store, Sportswear store",686571,Kerala Circle,Kochi Region,Kottayam Division,"Kadaplamattom SO, Padinjattinkara BO",+91 95440 62756,N/A,4.9,,"near Federal Bank, Kidangoor, Keralam 686572",686571,9.684446399999999,76.610143,ChIJjSObHlnSBzsRZuTsSotR1tU,https://www.google.com/maps/place/?q=place_id:ChIJjSObHlnSBzsRZuTsSotR1tU,part_301,2026-09-20 20:42:17
Aventex Ventures,Exporters,Exporter,Exporter,686571,Kerala Circle,Kochi Region,Kottayam Division,"Kadaplamattom SO, Padinjattinkara BO",N/A,https://aventexventures.com/,,,"Kummannoor, Keralam 686572",686571,9.689456999999999,76.6229451,ChIJq1NkVlnTBzsRR5JblHw0kUM,https://www.google.com/maps/place/?q=place_id:ChIJq1NkVlnTBzsRR5JblHw0kUM,part_301,2026-09-20 20:42:17
St.Joseph Timber & Saw Mill,Exporters,Wood supplier,Wood supplier,686571,Kerala Circle,Kochi Region,Kottayam Division,"Kadaplamattom SO, Padinjattinkara BO",N/A,N/A,4.0,,"MJQM+J72, Ettumanoor - Pala - Poonjar Rd, Mutholy, Cherpunkal, Keralam 686584",686571,9.6894263,76.63349749999999,ChIJcY8l5erTBzsRlxcofqOjIU4,https://www.google.com/maps/place/?q=place_id:ChIJcY8l5erTBzsRlxcofqOjIU4,part_301,2026-09-20 20:42:17
Nirmal Coffee & Spices Retail and Exports,Exporters,Coffee roastery,Coffee roastery,686571,Kerala Circle,Kochi Region,Kottayam Division,"Kadaplamattom SO, Padinjattinkara BO",+91 99461 44114,https://shop.nirmalcoffee.com/,1.0,,"Mutholy - Kodungoor Rd, Edasserril, Kezhuvamkulam, Cherpunkal, Keralam 686584",Edasserril,9.6933433,76.65661419999999,ChIJE4X4iXHNBzsRQ5xNkCBCfGc,https://www.google.com/maps/place/?q=place_id:ChIJE4X4iXHNBzsRQ5xNkCBCfGc,part_301,2026-09-20 20:42:17
Stone Gardenz,Exporters,Stone supplier,"Stone supplier, Landscape architect, Landscape designer, Landscaper",686571,Kerala Circle,Kochi Region,Kottayam Division,"Kadaplamattom SO, Padinjattinkara BO",+91 94006 10645,N/A,4.0,,"MJVV+HR3, Ettumanoor - Pala - Poonjar Rd, Cherpunkal, Puliyannoor, Keralam 686573",686571,9.6939993,76.64454169999999,ChIJ7SUjVADTBzsRaTcwcRNt1cY,https://www.google.com/maps/place/?q=place_id:ChIJ7SUjVADTBzsRaTcwcRNt1cY,part_301,2026-09-20 20:42:17
C.A.J Agencies,Exporters,Animal feed store,Animal feed store,686571,Kerala Circle,Kochi Region,Kottayam Division,"Kadaplamattom SO, Padinjattinkara BO",+91 99611 67467,N/A,4.2,,"PJQ9+88G Mount Carmel Church, Andoor, Palakamala, Keralam 686635",686571,9.738216699999999,76.6183775,ChIJUyNYzqjRBzsR9GhNBXQ93_k,https://www.google.com/maps/place/?q=place_id:ChIJUyNYzqjRBzsR9GhNBXQ93_k,part_301,2026-09-20 20:42:17
ATHOPPALLIL EXPORT (STSGroup),Exporters,Import export company,Import export company,686571,Kerala Circle,Kochi Region,Kottayam Division,"Kadaplamattom SO, Padinjattinkara BO",N/A,N/A,,,"PM55+8RM, Puliyannoor, Mutholy, Puliyannoor, Kerala 686573",Puliyannoor,9.7087646,76.6599,ChIJEeT6lOvNBzsRJAUyBCPl1xI,https://www.google.com/maps/place/?q=place_id:ChIJEeT6lOvNBzsRJAUyBCPl1xI,part_301,2026-09-20 20:42:18
ARS Trading Pala,Exporters,Spices Exporter,Spices Exporter,686571,Kerala Circle,Kochi Region,Kottayam Division,"Kadaplamattom SO, Padinjattinkara BO",+91 62383 96764,http://arstradingpala.in/,,,"Mundamattom Building, 332/22, Arunapuram, Pala, Puliyannoor, Keralam 686574",Arunapuram,9.7045312,76.6636509,ChIJ____T5XNBzsRfs42ofVsofY,https://www.google.com/maps/place/?q=place_id:ChIJ____T5XNBzsRfs42ofVsofY,part_301,2026-09-20 20:42:18
CHETTIYAKUNNEL OIL INDUSTRIES AND EXPORTS,Exporters,Exporters,Exporters,686571,Kerala Circle,Kochi Region,Kottayam Division,"Kadaplamattom SO, Padinjattinkara BO",+91 85342 56505,N/A,,,"PM37+6JH, Arunapuram, Puliyannoor, Keralam 686574",Arunapuram,9.7030654,76.6641009,ChIJzcuSfJXNBzsRxpAEDUlgpu8,https://www.google.com/maps/place/?q=place_id:ChIJzcuSfJXNBzsRxpAEDUlgpu8,part_301,2026-09-20 20:42:18
