business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Doha Brokerage & Financial Services,Stock Broker and Share Sub-broker,Stock broker,Stock broker,695102,Kerala Circle,Trivandrum HQ Region,Trivandrum North Division,"Alamcode SO, Altharamoodu BO, Nedumparambu BO",+91 93490 38013,http://www.dbfsindia.com/,4.7,38.0,"TC: 2/3310-2, CRRA A LANE, Chalakuzhy Rd, Pattom P.O, Pattom, Thiruvananthapuram, Keralam 695004","Pattom P.O, Pattom",8.523964,76.938924,ChIJ52cMNuC7BTsRWFSdw1_4LL4,https://www.google.com/maps/place/?q=place_id:ChIJ52cMNuC7BTsRWFSdw1_4LL4,part_310,2026-09-20 20:35:08
"Capstocks & Securities (India) Pvt. Ltd., Sreekariyam",Stock Broker and Share Sub-broker,Investment service,Investment service,695102,Kerala Circle,Trivandrum HQ Region,Trivandrum North Division,"Alamcode SO, Altharamoodu BO, Nedumparambu BO",+91 98476 34452,http://capstocks.com/,5.0,2.0,"Sreekaryam, Thiruvananthapuram, Keralam 695017",Sreekaryam,8.5486529,76.9191962,ChIJ__KOAni5BTsRz00Oqw0M-DA,https://www.google.com/maps/place/?q=place_id:ChIJ__KOAni5BTsRz00Oqw0M-DA,part_310,2026-09-20 20:35:08
Upstox Kerala,Stock Broker and Share Sub-broker,Stock broker,Stock broker,695102,Kerala Circle,Trivandrum HQ Region,Trivandrum North Division,"Alamcode SO, Altharamoodu BO, Nedumparambu BO",+91 96333 50570,N/A,4.1,54.0,"1st Floor, Rajadhani buildings, opp. PRS Hospital, Karamana, Thiruvananthapuram, Keralam 695002","Opposite PRS Hospital, Prem Nagar, Karamana",8.4820972,76.9591993,ChIJjdi6cnS7BTsRcyJJqfPGPmw,https://www.google.com/maps/place/?q=place_id:ChIJjdi6cnS7BTsRcyJJqfPGPmw,part_310,2026-09-20 20:35:08
Mirae Asset Sharekhan - Authorised Partner,Stock Broker and Share Sub-broker,Stock broker,"Stock broker, Finance broker, Financial consultant, Financial institution, Financial planner, Investment service, Online Share Trading Center",695102,Kerala Circle,Trivandrum HQ Region,Trivandrum North Division,"Alamcode SO, Altharamoodu BO, Nedumparambu BO",+91 80 6250 9763,https://stockbroker-branch.sharekhan.com/mirae-asset-sharekhan-authorised-partner-v-care-financial-services-stock-broker-nalanchira-thiruvananthapuram-171855/Home,,,"1st Floor, No Tc 12/480, Thiruvananthapuram, Keralam 695015",695102,8.543384,76.942353,ChIJobJ0S5S5BTsR5UuxeTIpKLs,https://www.google.com/maps/place/?q=place_id:ChIJobJ0S5S5BTsR5UuxeTIpKLs,part_310,2026-09-20 20:35:08
SBI Securities,Stock Broker and Share Sub-broker,Stock broker,Stock broker,695102,Kerala Circle,Trivandrum HQ Region,Trivandrum North Division,"Alamcode SO, Altharamoodu BO, Nedumparambu BO",+91 94473 10633,https://www.sbisecurities.in/,5.0,1.0,"Ground Floor, Sree Uhtradam Arcade, Bus Stop, near Panickers Lane, Althara Nagar, Sasthamangalam, Thiruvananthapuram, Keralam 695010","Althara Nagar, Sasthamangalam",8.5114961,76.9676538,ChIJk84DAcC7BTsRBS9zTVW_m3o,https://www.google.com/maps/place/?q=place_id:ChIJk84DAcC7BTsRBS9zTVW_m3o,part_310,2026-09-20 20:35:08
Sharekhan Ltd. Smart Investment,Stock Broker and Share Sub-broker,Stock broker,Stock broker,695102,Kerala Circle,Trivandrum HQ Region,Trivandrum North Division,"Alamcode SO, Altharamoodu BO, Nedumparambu BO",+91 95677 84141,https://www.sharekhan.com/mutual-funds/funds-we-like,5.0,1.0,"TC 72/1345(6), Manacaud Junction, Near, Manacaud - Muttathara Rd, Thiruvananthapuram, Keralam 695009",Manacaud,8.4753315,76.9467959,ChIJOWx1Fly7BTsRr8wgnzTY5IU,https://www.google.com/maps/place/?q=place_id:ChIJOWx1Fly7BTsRr8wgnzTY5IU,part_310,2026-09-20 20:35:08
Capstocks and Securities India Pvt. Ltd.,Stock Broker and Share Sub-broker,Stock broker,"Stock broker, Security system supplier",695102,Kerala Circle,Trivandrum HQ Region,Trivandrum North Division,"Alamcode SO, Altharamoodu BO, Nedumparambu BO",+91 471 232 5744,http://www.capstocks.com/,2.0,1.0,"FXW6+MJ6, DPI, Vazhuthacaud, Thiruvananthapuram, Keralam 695014","DPI, Vazhuthacaud",8.496668,76.961508,ChIJWRa_ALO7BTsRodlHtaM335U,https://www.google.com/maps/place/?q=place_id:ChIJWRa_ALO7BTsRodlHtaM335U,part_310,2026-09-20 20:35:08
Motilal Oswal Financial Services Limited,Stock Broker and Share Sub-broker,Stock broker,"Stock broker, Financial advisor, Investment company, Online Share Trading Center",695102,Kerala Circle,Trivandrum HQ Region,Trivandrum North Division,"Alamcode SO, Altharamoodu BO, Nedumparambu BO",+91 97310 61932,https://stockbroker.motilaloswal.com/motilal-oswal-financial-services-limited-pace-investment-services-stock-broker-pallinada-thiruvananthapuram-95910/Home?utm_source=locator&utm_medium=googleplaces,5.0,5.0,"PVRA 112, 1st Floor, near Technopark Main Gate, Pallinada, Thiruvananthapuram, Keralam 695583","Technopark Campus, Pallinada",8.556030699999999,76.8765993,ChIJk72K3HS_BTsRXTNMs4ux7dI,https://www.google.com/maps/place/?q=place_id:ChIJk72K3HS_BTsRXTNMs4ux7dI,part_310,2026-09-20 20:35:08
Southern Stock Academy,Stock Broker and Share Sub-broker,Investment service,"Investment service, Educational institution",695102,Kerala Circle,Trivandrum HQ Region,Trivandrum North Division,"Alamcode SO, Altharamoodu BO, Nedumparambu BO",+91 88910 37670,http://www.southernstockacademy.com/,4.9,134.0,"TC.100/4159(7), Second Floor at DAS TOWER Attinkuzhi, Kazhakuttam (P.O, opposite Toyota, Thiruvananthapuram, Keralam 695582",695102,8.5500829,76.8767106,ChIJ-f0p4Vy_BTsRVUff9Z6byFs,https://www.google.com/maps/place/?q=place_id:ChIJ-f0p4Vy_BTsRVUff9Z6byFs,part_310,2026-09-20 20:35:08
JK Securities Pvt Ltd - Anand(Head Office),Stock Broker and Share Sub-broker,Stock broker,Stock broker,695102,Kerala Circle,Trivandrum HQ Region,Trivandrum North Division,"Alamcode SO, Altharamoodu BO, Nedumparambu BO",+91 2692 225 036,http://www.jksecurities.com/,4.0,,"Sardargunj Road, opp. People's Bank Park, Anand, Gujarat 388001",695102,22.5532283,72.9612635,ChIJnXYxg51OXjkRwCK-EYCd3Os,https://www.google.com/maps/place/?q=place_id:ChIJnXYxg51OXjkRwCK-EYCd3Os,part_310,2026-09-20 20:35:09
Risevestors,Stock Broker and Share Sub-broker,Educational institution,"Educational institution, Education center",695102,Kerala Circle,Trivandrum HQ Region,Trivandrum North Division,"Alamcode SO, Altharamoodu BO, Nedumparambu BO",+91 75000 00181,https://www.risevestors.com/,4.8,,"Risevestors, First floor, Kumar plaza, Begum Bridge Rd, opp. Gic, CMS Mission Compound, Thapar Nagar, Meerut, Uttar Pradesh 250001","CMS Mission Compound, Thapar Nagar",28.9883912,77.7060115,ChIJga375-NlDDkRgSeTkf4L3Sg,https://www.google.com/maps/place/?q=place_id:ChIJga375-NlDDkRgSeTkf4L3Sg,part_310,2026-09-20 20:35:09
