business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
HealthAssure - K V Hospital | Diagnostic centre Palani| Imaging And Diagnostics | Blood Tests & Ultrasound,Diagnostic Center,Diagnostic center,Diagnostic center,695123,Kerala Circle,Trivandrum HQ Region,Trivandrum South Division,"Aralumoodu SO, Kodungavila BO, Thannimoodu BO",+91 99429 10319,https://www.healthassure.in/,,,"72-B, Dindigul Rd, Avanakuzhi, Palani, Kottukal, Tamil Nadu 695123",Avanakuzhi,8.3959722,77.055661,ChIJkwHO-J-vBTsRoO04lRQCyns,https://www.google.com/maps/place/?q=place_id:ChIJkwHO-J-vBTsRoO04lRQCyns,part_310,2026-09-20 20:38:23
