business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Hy+ Digital - Digital Marketing Agency in Kochi | SEO | Social Media Marketing Company in Kerala,Social Media Marketing Agencies,Internet marketing service,"Internet marketing service, Marketing agency",686665,Kerala Circle,Kochi Region,Alwaye Division,"Elanji SO, Mutholapuram BO, Perumbadavam BO",+91 62826 33731,http://hyplusdigital.com/,5,,"Room No:12/1455, Casa de Sowparnika, Infopark Rd, opposite Juma Masjid, Kuzhikkattumoola, Kusumagiri, Kakkanad, Kochi, Keralam 682030","Kuzhikkattumoola, Kusumagiri",10.0154372,76.3544702,ChIJNwYSiYYMCDsRKLTHVjZ1gV8,https://www.google.com/maps/place/?q=place_id:ChIJNwYSiYYMCDsRKLTHVjZ1gV8,part_302,2026-09-20 20:34:38
