business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Poomkavu Market,Wholesale Market / Mandi,Market,Market,688001,Kerala Circle,Kochi Region,Alleppey Division,"Alappuzha HO, Alappuzha Collectorate SO",N/A,N/A,4.2,,"NH47, SH66, Poomkavu Link Road, Near Railway, level cross, Poomkavu, Pathirappally P.O, Alappuzha, 688521, Keralam 688521","Pathirappally, Poomkavu",9.5289755,76.3216138,ChIJbamWji2ECDsRS6900M-W5Lk,https://www.google.com/maps/place/?q=place_id:ChIJbamWji2ECDsRS6900M-W5Lk,part_302,2026-09-20 20:42:44
Muttathiparambu Market,Wholesale Market / Mandi,Market,Market,688001,Kerala Circle,Kochi Region,Alleppey Division,"Alappuzha HO, Alappuzha Collectorate SO",N/A,N/A,3.9,,"M958+3J5, Alappuzha, Keralam 688527",688001,9.6576402,76.366618,ChIJ2dvC-XZ-CDsRSyosf3EZl2Q,https://www.google.com/maps/place/?q=place_id:ChIJ2dvC-XZ-CDsRSyosf3EZl2Q,part_302,2026-09-20 20:42:44
Kalavoor Market,Wholesale Market / Mandi,Market,Market,688001,Kerala Circle,Kochi Region,Alleppey Division,"Alappuzha HO, Alappuzha Collectorate SO",N/A,N/A,4.2,,"H8CH+95Q, Kalavoor, Keralam 688522",Kalavoor,9.5709512,76.32799899999999,ChIJ__8_FvCGCDsRafqkFqTCvho,https://www.google.com/maps/place/?q=place_id:ChIJ__8_FvCGCDsRafqkFqTCvho,part_302,2026-09-20 20:42:44
Kayamkulam Market,Wholesale Market / Mandi,Market,Market,688001,Kerala Circle,Kochi Region,Alleppey Division,"Alappuzha HO, Alappuzha Collectorate SO",N/A,N/A,4.1,,"5GG2+MFG, Kayamkulam - Karthikappally Rd, Gold Bazar, Kayamkulam, Keralam 690502",Gold Bazar,9.1766913,76.5011887,ChIJoarAQbUdBjsR8CpUwsKkfNI,https://www.google.com/maps/place/?q=place_id:ChIJoarAQbUdBjsR8CpUwsKkfNI,part_302,2026-09-20 20:42:44
"Muttam Market Junction, Cherthala",Wholesale Market / Mandi,Market,Market,688001,Kerala Circle,Kochi Region,Alleppey Division,"Alappuzha HO, Alappuzha Collectorate SO",+91 94006 12116,N/A,3.9,,"market, Muttom, Alappuzha, Cherthala, Keralam 688524",Muttom,9.687442899999999,76.3357563,ChIJ09wLNUF8CDsRImqnJ7kpF04,https://www.google.com/maps/place/?q=place_id:ChIJ09wLNUF8CDsRImqnJ7kpF04,part_302,2026-09-20 20:42:44
S.K.V Vegetables,Wholesale Market / Mandi,Vegetable wholesale market,Vegetable wholesale market,688001,Kerala Circle,Kochi Region,Alleppey Division,"Alappuzha HO, Alappuzha Collectorate SO",+91 94471 57043,N/A,5.0,,"Chengannur, Keralam 689121",688001,9.3185054,76.6142453,ChIJ4zLHuBYjBjsRVP45Ym6lPlU,https://www.google.com/maps/place/?q=place_id:ChIJ4zLHuBYjBjsRVP45Ym6lPlU,part_302,2026-09-20 20:42:44
Chengannur Market,Wholesale Market / Mandi,Market,Market,688001,Kerala Circle,Kochi Region,Alleppey Division,"Alappuzha HO, Alappuzha Collectorate SO",N/A,N/A,3.8,,"8J97+HRH, Chengannur, Keralam 689121",688001,9.3189389,76.614622,ChIJCyV-BgsjBjsRtzN4VvD0ZEM,https://www.google.com/maps/place/?q=place_id:ChIJCyV-BgsjBjsRtzN4VvD0ZEM,part_302,2026-09-20 20:42:44
Zain Traders,Wholesale Market / Mandi,Market,Market,688001,Kerala Circle,Kochi Region,Alleppey Division,"Alappuzha HO, Alappuzha Collectorate SO",N/A,N/A,5.0,,"F8JJ+QH3, Valiyakulam, Alappuzha, Keralam 688001",Valiyakulam,9.4818763,76.3314096,ChIJ1a2qFQCFCDsRf55qkifYYgY,https://www.google.com/maps/place/?q=place_id:ChIJ1a2qFQCFCDsRf55qkifYYgY,part_302,2026-09-20 20:42:44
Pathirappally Market,Wholesale Market / Mandi,Market,Market,688001,Kerala Circle,Kochi Region,Alleppey Division,"Alappuzha HO, Alappuzha Collectorate SO",N/A,N/A,3.6,140.0,"NH, 47, Pathirappally, Pathirappally P.O, Alappuzha, 688521, Pathirappally, Alappuzha, Keralam 688521","Pathirappally, Aikyabharatham",9.5385703,76.32754469999999,ChIJW_MHJyiECDsRc4KJO680kKk,https://www.google.com/maps/place/?q=place_id:ChIJW_MHJyiECDsRc4KJO680kKk,part_302,2026-09-20 20:42:45
Al Midha Traders,Wholesale Market / Mandi,Grocery store,"Grocery store, Wholesale grocer",688001,Kerala Circle,Kochi Region,Alleppey Division,"Alappuzha HO, Alappuzha Collectorate SO",+91 97460 74252,N/A,4.8,9.0,"1, Mamood Road, Aikyabharatham, Alappuzha, Keralam 688006",Aikyabharatham,9.5193262,76.3389435,ChIJzTSLlD-ECDsRiEbGyRlMT6Y,https://www.google.com/maps/place/?q=place_id:ChIJzTSLlD-ECDsRiEbGyRlMT6Y,part_302,2026-09-20 20:42:45
