business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Triveni | Vennikulam Thiruvalla,Departmental Store,Supermarket,Supermarket,689597,Kerala Circle,Trivandrum HQ Region,Tiruvalla Division,Thuruthicaud SO,N/A,N/A,3.5,4,"CM39+C52, Vennikulam, Keralam 689544",689597,9.403524599999999,76.6678943,ChIJ26G1-RQ7BjsR33q4OdJJ54E,https://www.google.com/maps/place/?q=place_id:ChIJ26G1-RQ7BjsR33q4OdJJ54E,part_305,2026-09-20 20:23:08
