business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
JS insurance & Finance (JS Toys),Insurance Agent,Insurance agent,Insurance agent,689625,Kerala Circle,Trivandrum HQ Region,Pathanamthitta Division,"Elavanthitta SO, Muttathukonam BO, Thumpamon North BO",+91 94464 37966,N/A,4.0,,"Pathanamthitta - Kaipattoor Rd, Omalloor, Pathanamthitta, Keralam 689647",Omalloor,9.2383125,76.7553125,ChIJ-axsTgAVBjsRf5IFMdIx0OA,https://www.google.com/maps/place/?q=place_id:ChIJ-axsTgAVBjsRf5IFMdIx0OA,part_305,2026-09-20 20:32:45
Star Health Insurance Policy,Insurance Agent,Health insurance agency,Health insurance agency,689625,Kerala Circle,Trivandrum HQ Region,Pathanamthitta Division,"Elavanthitta SO, Muttathukonam BO, Thumpamon North BO",+91 82818 84691,N/A,5.0,,"Kulanada, Keralam 689503",689625,9.243242,76.672315,ChIJR2G_ax8XBjsRNU2SJ222k_0,https://www.google.com/maps/place/?q=place_id:ChIJR2G_ax8XBjsRNU2SJ222k_0,part_305,2026-09-20 20:32:45
HDFC ERGO Insurance Agent: Liju Koshy Yohannan,Insurance Agent,Insurance agency,"Insurance agency, Auto insurance agency, Health insurance agency, Home insurance agency, Motorcycle insurance agency",689625,Kerala Circle,Trivandrum HQ Region,Pathanamthitta Division,"Elavanthitta SO, Muttathukonam BO, Thumpamon North BO",+91 8071 738 199,https://agent.hdfcergo.com/hdfc-ergo-insurance-agent-liju-koshy-yohannan-insurance-agency-vazhamuttom-pathanamthitta-566574/Home?utm_source=locator&utm_medium=googleplaces,,,"Gr Flr, Valliyathu Puthenveedu, Vazhamuttom, Mathoor, Pathanamthitta, Keralam 689647",Mathoor,9.2383002,76.7423094,ChIJwVecTi4VBjsREZdc5Ub20HQ,https://www.google.com/maps/place/?q=place_id:ChIJwVecTi4VBjsREZdc5Ub20HQ,part_305,2026-09-20 20:32:45
EASYinsure,Insurance Agent,Insurance agency,"Insurance agency, Auto insurance agency, Health insurance agency, Life insurance agency",689625,Kerala Circle,Trivandrum HQ Region,Pathanamthitta Division,"Elavanthitta SO, Muttathukonam BO, Thumpamon North BO",+91 85475 02414,https://easyinsure-agency.netlify.app/,4.9,,"Karutheripadi Jct Rd, Kulanada, Keralam 689503",689625,9.2405662,76.672845,ChIJD5ptEO0XBjsR-0Q5s1Gst9M,https://www.google.com/maps/place/?q=place_id:ChIJD5ptEO0XBjsR-0Q5s1Gst9M,part_305,2026-09-20 20:32:45
HDFC ERGO General Insurance,Insurance Agent,Insurance broker,"Insurance broker, Auto insurance agency, Health insurance agency, Home insurance agency, Motorcycle insurance agency",689625,Kerala Circle,Trivandrum HQ Region,Pathanamthitta Division,"Elavanthitta SO, Muttathukonam BO, Thumpamon North BO",+91 22 6234 6234,http://www.hdfcergo.com/,,,"Shyju Bhavan, Ullannur, Kulanada, Keralam 689503",689625,9.2484367,76.6836071,ChIJ6e8xdRoXBjsR15PwKWFMTj4,https://www.google.com/maps/place/?q=place_id:ChIJ6e8xdRoXBjsR15PwKWFMTj4,part_305,2026-09-20 20:32:45
New India Insurance,Insurance Agent,Insurance agency,Insurance agency,689625,Kerala Circle,Trivandrum HQ Region,Pathanamthitta Division,"Elavanthitta SO, Muttathukonam BO, Thumpamon North BO",+91 94462 04404,N/A,4.0,,"01, Kulanada, Near, Junction, opposite of Snow Bakery, Kulanada, Keralam 689503",689625,9.243985499999999,76.6718861,ChIJ3eIExp4XBjsRDgTcgljCMNk,https://www.google.com/maps/place/?q=place_id:ChIJ3eIExp4XBjsRDgTcgljCMNk,part_305,2026-09-20 20:32:45
Sunil varghese house,Insurance Agent,Insurance agency,Insurance agency,689625,Kerala Circle,Trivandrum HQ Region,Pathanamthitta Division,"Elavanthitta SO, Muttathukonam BO, Thumpamon North BO",N/A,N/A,,,"6PJF+F2P, Chenneerkara, Keralam 689503",689625,9.2312108,76.7225861,ChIJ9ZfTbwAXBjsRUmriivRymVY,https://www.google.com/maps/place/?q=place_id:ChIJ9ZfTbwAXBjsRUmriivRymVY,part_305,2026-09-20 20:32:45
Shankarathil Vehicle Emission Testing Centre,Insurance Agent,Insurance agency,Insurance agency,689625,Kerala Circle,Trivandrum HQ Region,Pathanamthitta Division,"Elavanthitta SO, Muttathukonam BO, Thumpamon North BO",+91 94967 94303,N/A,4.7,,"6PCC+FV7, Pandalam - Kaippattoor Road, Thumpamon, Keralam 689502",689625,9.2211713,76.7221739,ChIJ2a6KknIXBjsRT3qSazpKBwc,https://www.google.com/maps/place/?q=place_id:ChIJ2a6KknIXBjsRT3qSazpKBwc,part_305,2026-09-20 20:32:45
CKB DIGITAL SEVA ( EMITHRAM PANDALAM ),Insurance Agent,Insurance agency,"Insurance agency, Advertising agency, Computer consultant, Consultant, Digital printing service, Logistics service, Online Share Trading Center, Tax consultant, Travel agency, Wholesaler",689625,Kerala Circle,Trivandrum HQ Region,Pathanamthitta Division,"Elavanthitta SO, Muttathukonam BO, Thumpamon North BO",+91 81570 43437,https://vyaparapp.in/store/ckbdigitalsevaemithrampandalam,5.0,,"SREENILAYAM, MANGARAM, Keralam 689501",MANGARAM,9.2322703,76.6679559,ChIJ2yHvZH8XBjsRd0I1_6npCQc,https://www.google.com/maps/place/?q=place_id:ChIJ2yHvZH8XBjsRd0I1_6npCQc,part_305,2026-09-20 20:32:47
Muthoot Finance Gold Loan,Insurance Agent,Insurance agency,"Insurance agency, Agricultural Loan Agency, Business development service, Car finance and loan company, Currency exchange service, Financial institution, Loan agency, Insurance company, Money transfer service, Mortgage lender",689625,Kerala Circle,Trivandrum HQ Region,Pathanamthitta Division,"Elavanthitta SO, Muttathukonam BO, Thumpamon North BO",+91 98958 89293,https://branches.muthootfinance.com/gold-loan-agency-in-thumpamon-thumpamon-11474647/home,5.0,,"First Floor, Konni - Haripad Rd, near MGM High School, Thumpamon, Keralam 689502",689625,9.2211927,76.713088,ChIJN3l4yksXBjsRi0qK2s7Y7hk,https://www.google.com/maps/place/?q=place_id:ChIJN3l4yksXBjsRi0qK2s7Y7hk,part_305,2026-09-20 20:32:48
