business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Ascendia | Digital Marketing Agency,PPC Advertising Agencies,Marketing agency,"Marketing agency, Service establishment",689626,Kerala Circle,Trivandrum HQ Region,Tiruvalla Division,Parumala SO,+91 77364 52515,https://clickascendia.com/,5,20,"Ascendia | Digital Marketing Agency, 689626, India",689626,10.8056485,76.19006759999999,ChIJYRMREJjkbCoRORWgE5IdaCg,https://www.google.com/maps/place/?q=place_id:ChIJYRMREJjkbCoRORWgE5IdaCg,part_305,2026-09-20 20:33:42
