business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Santhimadom Ayurveda Hospital | Panchakarma | Post Natal Care in Pathanamthitta,Nursing Home and Maternity Hospital,Hospital,"Hospital, Ayurvedic clinic, Women's health clinic, Pregnancy care center, Wellness center",689646,Kerala Circle,Trivandrum HQ Region,Pathanamthitta Division,"Mallasseri SO, Thengumcavu BO, Vazhamuttom East BO",+91 80898 47905,https://www.santhimadomclinics.com/,4.9,195,"6RJX+864, near St. George Orthodox Maha Edavaka, near KSRTC Bus Stand, Konni, Keralam 689691",689646,9.230812499999999,76.8480625,ChIJt5wM8eVrBjsR7-UaQFnrNfM,https://www.google.com/maps/place/?q=place_id:ChIJt5wM8eVrBjsR7-UaQFnrNfM,part_305,2026-09-20 20:38:50
