business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at,s_no
Madona Marbles and Granites,Granite Dealer,Tile store,"Tile store, Flooring store",689586,Kerala Circle,Trivandrum HQ Region,Tiruvalla Division,"Ezhumattoor SO, Chalappally BO",+91 70250 81114,https://www.madonamarbles.com/,4.1,133.0,"Kumbanad, Thiruvalla, Keralam 689547",689586,9.3664079,76.6599466,ChIJT3ig9cY9BjsRWWVFJRXBsO0,https://www.google.com/maps/place/?q=place_id:ChIJT3ig9cY9BjsRWWVFJRXBsO0,part_305,2026-09-20 20:16:52,2239
Plakkattu Granite Industries Pvt Ltd,Granite Dealer,Quarry,Quarry,689586,Kerala Circle,Trivandrum HQ Region,Tiruvalla Division,"Ezhumattoor SO, Chalappally BO",+91 80789 26298,https://www.plakkattugranite.in/,4.5,17.0,"Konnithazham, Keralam 689692",689586,9.2524113,76.8645465,ChIJYUgLvgNrBjsRcwawBWfyX7Y,https://www.google.com/maps/place/?q=place_id:ChIJYUgLvgNrBjsRcwawBWfyX7Y,part_305,2026-09-20 20:16:52,2240
Stone Galleria,Granite Dealer,Stone supplier,"Stone supplier, Landscape designer, Natural stone supplier",689586,Kerala Circle,Trivandrum HQ Region,Tiruvalla Division,"Ezhumattoor SO, Chalappally BO",N/A,N/A,4.7,6.0,"opposite Village Office, Pullad, Keralam 689548",689586,9.3539804,76.6788351,ChIJETA3KwA9BjsRy4VJvepsduM,https://www.google.com/maps/place/?q=place_id:ChIJETA3KwA9BjsRy4VJvepsduM,part_305,2026-09-20 20:16:52,2241
"Anand Pavers, Natural Stones and Landscaping - Bangalore Stone Works",Granite Dealer,Tile manufacturer,Tile manufacturer,689586,Kerala Circle,Trivandrum HQ Region,Tiruvalla Division,"Ezhumattoor SO, Chalappally BO",+91 89430 78705,http://www.anandpavers.com/,4.9,72.0,"Thalathayil Padi Ayathil, Elavumthitta P.O, Keralam 689625",689586,9.2764704,76.7150935,ChIJaaMUaxQWBjsRWJzzIxvBcXk,https://www.google.com/maps/place/?q=place_id:ChIJaaMUaxQWBjsRWJzzIxvBcXk,part_305,2026-09-20 20:16:52,2242
TSA Granites,Granite Dealer,Crushed stone supplier,Crushed stone supplier,689586,Kerala Circle,Trivandrum HQ Region,Tiruvalla Division,"Ezhumattoor SO, Chalappally BO",+91 4734 240 869,N/A,4.0,33.0,"Ezhamkula Enath road, Kaithaparambu - Chelikuzhy Rd, Ezhamkulam, Keralam 691556",689586,9.1292499,76.7671969,ChIJQcPF_MYNBjsREGDA4IWEaNY,https://www.google.com/maps/place/?q=place_id:ChIJQcPF_MYNBjsREGDA4IWEaNY,part_305,2026-09-20 20:16:52,2243
Darshan Granites (P) Ltd,Granite Dealer,Crushed stone supplier,Crushed stone supplier,689586,Kerala Circle,Trivandrum HQ Region,Tiruvalla Division,"Ezhumattoor SO, Chalappally BO",+91 94960 03865,N/A,4.2,53.0,Keralam 689693,689586,9.1507233,76.9064353,ChIJN3LFbeltBjsRnpH_oHK0BdE,https://www.google.com/maps/place/?q=place_id:ChIJN3LFbeltBjsRnpH_oHK0BdE,part_305,2026-09-20 20:16:52,2244
ST.MARY'S Granites & Marbles,Granite Dealer,Granite Dealer,Granite Dealer,689586,Kerala Circle,Trivandrum HQ Region,Tiruvalla Division,"Ezhumattoor SO, Chalappally BO",N/A,N/A,,,"7R56+3PX, SH8, Pathanamthitta, Keralam 689646",689586,9.257748699999999,76.8118543,ChIJfblHVyYVBjsRJ91SjQMB50s,https://www.google.com/maps/place/?q=place_id:ChIJfblHVyYVBjsRJ91SjQMB50s,part_305,2026-09-20 20:16:52,2245
Galaxy Granites & Tiles,Granite Dealer,Granite supplier,Granite supplier,689586,Kerala Circle,Trivandrum HQ Region,Tiruvalla Division,"Ezhumattoor SO, Chalappally BO",+91 468 236 1333,N/A,5.0,6.0,"7PVJ+RV4, Elanthoor, Kerala 689643",689586,9.2945212,76.732201,ChIJb70cIgAWBjsRNNKRPCzhIng,https://www.google.com/maps/place/?q=place_id:ChIJb70cIgAWBjsRNNKRPCzhIng,part_305,2026-09-20 20:16:52,2246
Shalimar Marbles & Granites,Granite Dealer,Tile store,Tile store,689586,Kerala Circle,Trivandrum HQ Region,Tiruvalla Division,"Ezhumattoor SO, Chalappally BO",+91 481 241 0320,http://www.shalimarmarbles.com/,3.7,99.0,"Changanassery, Keralam 686101",689586,9.434275,76.533295,ChIJQ7efJGwmBjsR9dCQoTYUX60,https://www.google.com/maps/place/?q=place_id:ChIJQ7efJGwmBjsR9dCQoTYUX60,part_305,2026-09-20 20:16:52,2247
Stone Land,Granite Dealer,Stone supplier,Stone supplier,689586,Kerala Circle,Trivandrum HQ Region,Tiruvalla Division,"Ezhumattoor SO, Chalappally BO",N/A,N/A,4.0,2.0,"6QV4+7HQ, NH 183A, Omalloor, Pathanamthitta, Kerala 689647",Omalloor,9.243202799999999,76.75648029999999,ChIJs01TA6gVBjsR9c_e4sI2NYI,https://www.google.com/maps/place/?q=place_id:ChIJs01TA6gVBjsR9c_e4sI2NYI,part_305,2026-09-20 20:16:52,2248
