business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Kathreena Surgicals | Surgical Manufacturing in Palakkad | Kerala,Surgical Equipment Supplier,Surgical Products Wholesaler,"Surgical Products Wholesaler, Medical Equipment Manufacturer",691521,Kerala Circle,Trivandrum HQ Region,Quilon Division,"Kulakada SO, Kulakkada East BO, Kulakkadathazham BO",+91 94475 34384,http://www.kathreenasurgicals.com/,5,5,"C.N Puram, malampuza road, PO, mattumantha, Pal, Palakkad, Keralam 678005","mattumantha, Pal",10.802332,76.6633006,ChIJPXqN8J-XJi0RzzI9Zm35AJw,https://www.google.com/maps/place/?q=place_id:ChIJPXqN8J-XJi0RzzI9Zm35AJw,part_308,2026-09-20 20:41:05
