business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
"DR R RIJU MBBS DORTHO, DNB ORTHO - Best Orthopedic Doctor | ROBOTIC SURGEON|Knee Replacement & Sports Injury Expert",Orthopedic and Physiotherapy Clinic,Orthopedic surgeon,Orthopedic surgeon,691521,Kerala Circle,Trivandrum HQ Region,Quilon Division,"Kulakada SO, Kulakkada East BO, Kulakkadathazham BO",+91 79071 89884,https://drrijuortho.com/,5,,"LIFELINE SUPERSPECIALITY HOSPITALMelood, Adoor, Peringanad, Keralam 691554",691521,9.1636014,76.70634369999999,ChIJbQU8vYwRBjsRQlMZYDJnpZk,https://www.google.com/maps/place/?q=place_id:ChIJbQU8vYwRBjsRQlMZYDJnpZk,part_308,2026-09-20 20:41:04
