business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at,s_no
"Masters Entrance Academy - NEET, JEE & KEAM",NEET and JEE Coaching Center,Coaching Center,"Coaching Center, Faculty of science, Mathematics school, Private College, Private Tutor, Studying center",689675,Kerala Circle,Trivandrum HQ Region,Pathanamthitta Division,"Ettichuvadu SO, Valiyakavu BO",+91 90610 40222,http://www.mastersentranceacademy.com/,4.7,556.0,"1st floor, above SBI, Master's Academy Tower Opp: LIC Zonal office's main gate Kanyakumari - Trivandrum - Kochi - Salem N H, MC Rd, Pattom P.O, Thiruvananthapuram, Keralam 695004","Pattom P.O, Pattom",8.5222154,76.9409044,ChIJ3QtUgeC7BTsRAoWkcwK8uR0,https://www.google.com/maps/place/?q=place_id:ChIJ3QtUgeC7BTsRAoWkcwK8uR0,part_306,2026-09-20 20:17:06,4112
Providence College,NEET and JEE Coaching Center,Coaching Center,Coaching Center,689675,Kerala Circle,Trivandrum HQ Region,Pathanamthitta Division,"Ettichuvadu SO, Valiyakavu BO",+91 468 222 3099,https://providencecollegepathanamthitta.dialndial.com/,3.3,11.0,"7Q8Q+VCV, Pathanamthitta, Keralam 689645",689675,9.2672495,76.7885569,ChIJXaFyVQ4VBjsRldcIFp8aj-c,https://www.google.com/maps/place/?q=place_id:ChIJXaFyVQ4VBjsRldcIFp8aj-c,part_306,2026-09-20 20:17:06,4113
Zephyr Entrance Coaching,NEET and JEE Coaching Center,Coaching Center,Coaching Center,689675,Kerala Circle,Trivandrum HQ Region,Pathanamthitta Division,"Ettichuvadu SO, Valiyakavu BO",+91 471 257 4080,http://www.zephyrentrance.in/,3.5,748.0,"Kunnumpuram Rd, Ayurveda College Junction, Vanchiyoor, Thiruvananthapuram, Keralam 695001","Ayurveda College Junction, Vanchiyoor",8.4910939,76.94466779999999,ChIJQ9fnBKO7BTsRpyzvlym3FnI,https://www.google.com/maps/place/?q=place_id:ChIJQ9fnBKO7BTsRpyzvlym3FnI,part_306,2026-09-20 20:17:06,4114
Darsana Academy,NEET and JEE Coaching Center,Coaching Center,Coaching Center,689675,Kerala Circle,Trivandrum HQ Region,Pathanamthitta Division,"Ettichuvadu SO, Valiyakavu BO",+91 85476 73003,http://www.darsanaacademy.com/,4.5,247.0,"Marthoma Academy - MIBS, Kuttapuzha, Thiruvalla, Keralam 689111",689675,9.395193899999999,76.57861319999999,ChIJtRpGX7YlBjsRCkj-ZSclCFo,https://www.google.com/maps/place/?q=place_id:ChIJtRpGX7YlBjsRCkj-ZSclCFo,part_306,2026-09-20 20:17:06,4115
Chennai Brilliant,NEET and JEE Coaching Center,Education center,Education center,689675,Kerala Circle,Trivandrum HQ Region,Pathanamthitta Division,"Ettichuvadu SO, Valiyakavu BO",+91 469 274 5290,http://www.chennaibrilliant.com/,3.9,100.0,"St Jhon""s College Campus, Kayamkulam - Thiruvalla Hwy, kacheripadi, Thiruvalla, Keralam 689101",kacheripadi,9.3792262,76.5704026,ChIJZbjNG3MkBjsRDb3oed_Q6QI,https://www.google.com/maps/place/?q=place_id:ChIJZbjNG3MkBjsRDb3oed_Q6QI,part_306,2026-09-20 20:17:06,4116
Brilliant Study Centre -Arunapuram : Best NEET & JEE Entrance Coaching Centre,NEET and JEE Coaching Center,Educational institution,Educational institution,689675,Kerala Circle,Trivandrum HQ Region,Pathanamthitta Division,"Ettichuvadu SO, Valiyakavu BO",+91 4822 206 100,http://brilliantpala.org/,4.1,104.0,"Dr. C.T, Kottaram College, Arunapuram, Pala, Kottayam, Keralam 686574",Arunapuram,9.7046359,76.6629399,ChIJa2AoSJXNBzsRhmMC7cosyyY,https://www.google.com/maps/place/?q=place_id:ChIJa2AoSJXNBzsRhmMC7cosyyY,part_306,2026-09-20 20:17:06,4117
Brilliant Study Centre - Pala: Best NEET & JEE Entrance Coaching Centre,NEET and JEE Coaching Center,Coaching Center,Coaching Center,689675,Kerala Circle,Trivandrum HQ Region,Pathanamthitta Division,"Ettichuvadu SO, Valiyakavu BO",+91 4822 206 100,http://www.brilliantpala.org/,4.5,3410.0,"Puliyannoor, Mutholy, Pala, Keralam 686573",689675,9.6981638,76.656725,ChIJA1B3E5HNBzsR6JulRmWTbNI,https://www.google.com/maps/place/?q=place_id:ChIJA1B3E5HNBzsR6JulRmWTbNI,part_306,2026-09-20 20:17:06,4118
"Aakash Institute - Best NEET & IIT-JEE Coaching in Kollam, Thevally",NEET and JEE Coaching Center,Coaching Center,"Coaching Center, Career guidance service, Distance Learning Center, Learning center, Tutoring service",689675,Kerala Circle,Trivandrum HQ Region,Pathanamthitta Division,"Ettichuvadu SO, Valiyakavu BO",+91 88008 97185,https://centers.aakash.ac.in/aakash-institute-best-neet-iit-jee-coaching-in-kollam-thevally-kollam-coaching-center-thevally-ind-kl-kollam-132899/Home?utm_source=locator&utm_medium=googleplaces,4.2,106.0,"1st & 2nd Floor, Sriniz Tower, High School Junction, Thevally, Kollam, Keralam 691009",Thevally,8.8931855,76.57744199999999,ChIJz_rjPgX9BTsRaxzbYDhKDek,https://www.google.com/maps/place/?q=place_id:ChIJz_rjPgX9BTsRaxzbYDhKDek,part_306,2026-09-20 20:17:06,4119
"Aakash Institute - Best NEET & IIT-JEE Coaching in Thiruvananthapuram, Pattom",NEET and JEE Coaching Center,Coaching Center,"Coaching Center, Career guidance service, Distance Learning Center, Learning center, Tutoring service",689675,Kerala Circle,Trivandrum HQ Region,Pathanamthitta Division,"Ettichuvadu SO, Valiyakavu BO",+91 88000 13056,https://centers.aakash.ac.in/aakash-institute-best-neet-iit-jee-coaching-in-thiruvananthapuram-pattom-coaching-center-pattom-ind-kl-thiruvananthapuram-99275/Home?utm_source=locator&utm_medium=googleplaces,3.9,207.0,"TC No 15, Sarasini Building, 3473/3, next to HP Petrol Pump, Pattom, Thiruvananthapuram, Keralam 695004",Pattom,8.5181854,76.9431518,ChIJ6bhkpYATBDsRXb2vP5oOEoY,https://www.google.com/maps/place/?q=place_id:ChIJ6bhkpYATBDsRXb2vP5oOEoY,part_306,2026-09-20 20:17:06,4120
FTS Entrance Academy,NEET and JEE Coaching Center,Coaching Center,Coaching Center,689675,Kerala Circle,Trivandrum HQ Region,Pathanamthitta Division,"Ettichuvadu SO, Valiyakavu BO",+91 477 224 8999,http://ftsentranceacademy.com/,4.7,54.0,"FTS Building, Pathirappally PO, nr. St. Antony's Church, Pathirappally, Alappuzha, Keralam 688521",Pathirappally,9.535868599999999,76.325139,ChIJ2cN3US-ECDsRbR-diyqgFQ8,https://www.google.com/maps/place/?q=place_id:ChIJ2cN3US-ECDsRbR-diyqgFQ8,part_306,2026-09-20 20:17:06,4121
