business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Dr. Arun’s Skin Shines Clinic and Hair Transplant Centre - Dermatologist | Skin Doctor | Hair Transplant | Allergy Doctor,Skin Clinic and Dermatologist,Skin care clinic,"Skin care clinic, Hair transplantation clinic, Dermatologist",691590,Kerala Circle,Trivandrum HQ Region,Quilon Division,Koivila SO,+91 70606 08909,https://skinshinesclinic.com/,4.9,283,"6X32+X2P, Moradabad Rd, near Design Center, Kashipur, Uttarakhand 244713",691590,29.2051289,78.9500358,ChIJByOjW4hDCjkRlHSG2YqyBcw,https://www.google.com/maps/place/?q=place_id:ChIJByOjW4hDCjkRlHSG2YqyBcw,part_309,2026-09-20 20:35:08
