business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
"Domino's Pizza | Pattom, Thiruvananthapuram",Restaurant Chains,Pizza restaurant,"Pizza restaurant, Italian restaurant, Pizza delivery, Pizza takeaway, Restaurant",695017,Kerala Circle,Trivandrum HQ Region,Trivandrum North Division,Sreekaryam SO,+91 1800 208 1234,https://dominos.co.in/,3.9,,"Ground Floor, Sun Sapphire, Tc.No 277(1, Kesavadasapuram-Ulloor Rd, Aiswarya Nagar, Pattom, Thiruvananthapuram, Keralam 695004","Aiswarya Nagar, Pattom",8.5291085,76.935456,ChIJAbCYSlm5BTsR1_noT29VKUQ,https://www.google.com/maps/place/?q=place_id:ChIJAbCYSlm5BTsR1_noT29VKUQ,part_309,2026-09-20 20:48:22
