business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
"Hotel Radha | Best Restaurant in Kollam, Kaithacode",Non-Veg Biryani Restaurant,Restaurant,Restaurant,691543,Kerala Circle,Trivandrum HQ Region,Quilon Division,"Kaithacode SO, Cherupoika BO",N/A,N/A,5,,"2M9J+Q72, Nellimukku, Keralam 691543",691543,9.0190915,76.680425,ChIJjw1kGgAJBjsRNn2XeCB2_pk,https://www.google.com/maps/place/?q=place_id:ChIJjw1kGgAJBjsRNn2XeCB2_pk,part_309,2026-09-20 20:18:08
