business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Krishna Dev.S | Digital marketer freelancer in Trivandrum,Growth Marketing,Internet marketing service,"Internet marketing service, Service establishment",695009,Kerala Circle,Trivandrum HQ Region,Trivandrum South Division,"Manacaud SO, Attukal BO",N/A,https://krishnadevv.online/,,,"Krishna Dev.S | Digital marketer freelancer in Trivandrum, 695009, India",695009,8.672526999999999,76.76930639999999,ChIJc43M43bV9wQRdgsYeX9Uf64,https://www.google.com/maps/place/?q=place_id:ChIJc43M43bV9wQRdgsYeX9Uf64,part_309,2026-09-20 20:43:26
