business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Sri Tirumala Kalyana Mantapa,Marriage Hall / Kalyana Mandapam,Wedding venue,Wedding venue,691552,Kerala Circle,Trivandrum HQ Region,Pathanamthitta Division,"Kadambanad SO, Edakkad BO, Thuvayur South BO",+91 63602 93384,N/A,4.3,,"699F+FMX, NH 369, Chitradurga, Kavadigarahatti, Karnataka 577502",691552,14.2187369,76.37424949999999,ChIJFwSyFid1ujsRLgF1kahdPhs,https://www.google.com/maps/place/?q=place_id:ChIJFwSyFid1ujsRLgF1kahdPhs,part_309,2026-09-20 20:20:01
Gayathri Kalyana Mandapam,Marriage Hall / Kalyana Mandapam,Banquet hall,Banquet hall,691552,Kerala Circle,Trivandrum HQ Region,Pathanamthitta Division,"Kadambanad SO, Edakkad BO, Thuvayur South BO",+91 484 234 0271,N/A,4.1,,"Kuzhimala Rd, Edappally, Kochi, Ernakulam, Keralam 682024",Edappally,10.0192708,76.3010335,ChIJjS11N6cNCDsRJCG-Tp3r8Ds,https://www.google.com/maps/place/?q=place_id:ChIJjS11N6cNCDsRJCG-Tp3r8Ds,part_309,2026-09-20 20:20:01
Sivasakthi Thirumana Mandapam,Marriage Hall / Kalyana Mandapam,Banquet hall,"Banquet hall, Wedding venue",691552,Kerala Circle,Trivandrum HQ Region,Pathanamthitta Division,"Kadambanad SO, Edakkad BO, Thuvayur South BO",+91 95661 89888,http://sivasakthimandapam.com/,4.5,,"National Highway 45, West Tambaram, Tambaram, Tamil Nadu 600045","West Tambaram, Tambaram",12.918306999999999,80.10860699999999,ChIJxTkjw2dfUjoR2oAfr91Ygiw,https://www.google.com/maps/place/?q=place_id:ChIJxTkjw2dfUjoR2oAfr91Ygiw,part_309,2026-09-20 20:20:01
SRI N SADAYAPPA THIRUMANA MAHAL,Marriage Hall / Kalyana Mandapam,Wedding venue,Wedding venue,691552,Kerala Circle,Trivandrum HQ Region,Pathanamthitta Division,"Kadambanad SO, Edakkad BO, Thuvayur South BO",+91 97890 98129,N/A,4.3,,"85A BANGALORE, NATIONAL HIGHWAY, near MOTEL HIGHWAY, POONAMALLEE, Thirumazhisai, Chennai, Tamil Nadu 600123",POONAMALLEE,13.0454824,80.0714856,ChIJdW_uwEOKUjoRJZYuiGmfp7s,https://www.google.com/maps/place/?q=place_id:ChIJdW_uwEOKUjoRJZYuiGmfp7s,part_309,2026-09-20 20:20:01
Sakthi Palace,Marriage Hall / Kalyana Mandapam,Wedding venue,"Wedding venue, Event venue",691552,Kerala Circle,Trivandrum HQ Region,Pathanamthitta Division,"Kadambanad SO, Edakkad BO, Thuvayur South BO",+91 99404 23468,N/A,4.6,,"1/130, to, Mangadu Rd, Paraniputhur, Iyyappanthangal, Periyapanicheri, Tamil Nadu 600122","Paraniputhur, Iyyappanthangal",13.019268199999999,80.1305625,ChIJl8aH1wdhUjoReyOxHlDBvqA,https://www.google.com/maps/place/?q=place_id:ChIJl8aH1wdhUjoReyOxHlDBvqA,part_309,2026-09-20 20:20:01
Azeezia Convention Centre,Marriage Hall / Kalyana Mandapam,Convention center,"Convention center, Auditorium, Banquet hall",691552,Kerala Circle,Trivandrum HQ Region,Pathanamthitta Division,"Kadambanad SO, Edakkad BO, Thuvayur South BO",+91 1800 270 3700,https://www.azeezia.in/,4.8,,"Civil Line Rd, opposite Kavitha Cycles, Padivattom, Edappally, Kochi, Ernakulam, Keralam 682024","Padivattom, Edappally",10.0093965,76.3178465,ChIJkeS9qLYNCDsRd_msFKEN0CI,https://www.google.com/maps/place/?q=place_id:ChIJkeS9qLYNCDsRd_msFKEN0CI,part_309,2026-09-20 20:20:01
NRP MAHAL,Marriage Hall / Kalyana Mandapam,Wedding venue,Wedding venue,691552,Kerala Circle,Trivandrum HQ Region,Pathanamthitta Division,"Kadambanad SO, Edakkad BO, Thuvayur South BO",+91 98844 42774,http://nrpmahal.com/,4.3,,"No.1, near Himayam Matriculation School Peria, 513, Sunnambu Kolathur Main Rd, Kovilambakkam, Tambaram, Tamil Nadu 600129","S. Kolathur, Sathya Nagar, Indirapuri, Kovilambakkam",12.9462975,80.1949281,ChIJKXxy9YBeUjoR_G0nUmj2Aro,https://www.google.com/maps/place/?q=place_id:ChIJKXxy9YBeUjoR_G0nUmj2Aro,part_309,2026-09-20 20:20:01
Padmashali Kalyana Mandapam,Marriage Hall / Kalyana Mandapam,Wedding venue,Wedding venue,691552,Kerala Circle,Trivandrum HQ Region,Pathanamthitta Division,"Kadambanad SO, Edakkad BO, Thuvayur South BO",N/A,N/A,4.0,,"3FCQ+VQH, Bellampalle, Telangana 504251",691552,19.0721973,79.489485,ChIJ-bdEI-GxMjoRSVcLwH9q7po,https://www.google.com/maps/place/?q=place_id:ChIJ-bdEI-GxMjoRSVcLwH9q7po,part_309,2026-09-20 20:20:01
K V N Kalyana Mandapam,Marriage Hall / Kalyana Mandapam,Wedding venue,Wedding venue,691552,Kerala Circle,Trivandrum HQ Region,Pathanamthitta Division,"Kadambanad SO, Edakkad BO, Thuvayur South BO",+91 97911 19900,N/A,4.3,,"1, Poonamallee High Rd, Velappanchavadi, Poonamallee, Thiruverkadu, Tamil Nadu 600077","Velappanchavadi, Poonamallee",13.0611664,80.143194,ChIJFXVIp4ZmUjoRKjNrlszCqq0,https://www.google.com/maps/place/?q=place_id:ChIJFXVIp4ZmUjoRKjNrlszCqq0,part_309,2026-09-20 20:20:01
Sree Padmam Kalyanamandapam,Marriage Hall / Kalyana Mandapam,Wedding venue,Wedding venue,691552,Kerala Circle,Trivandrum HQ Region,Pathanamthitta Division,"Kadambanad SO, Edakkad BO, Thuvayur South BO",+91 471 247 9911,N/A,3.9,1312.0,"FWJQ+X5H, Eanchakkal Westfort Rd, P.O, Perunthanni, Vallakkadavu, Thiruvananthapuram, Keralam 695008","P.O, Perunthanni, Vallakkadavu",8.4824285,76.9379806,ChIJcWUNKZ67BTsRNBuyi9Z7IXs,https://www.google.com/maps/place/?q=place_id:ChIJcWUNKZ67BTsRNBuyi9Z7IXs,part_309,2026-09-20 20:20:02
Devi Kalyana Mandapam,Marriage Hall / Kalyana Mandapam,Wedding venue,"Wedding venue, Auditorium, Function room facility",691552,Kerala Circle,Trivandrum HQ Region,Pathanamthitta Division,"Kadambanad SO, Edakkad BO, Thuvayur South BO",+91 94972 65833,N/A,3.8,265.0,"Vizhinjam - Balaramapuram Rd, Kattakkada, Keralam 695572",691552,8.5056878,77.07921569999999,ChIJ_7M11BSxBTsRDDz5TBJq_Wc,https://www.google.com/maps/place/?q=place_id:ChIJ_7M11BSxBTsRDDz5TBJq_Wc,part_309,2026-09-20 20:20:02
Sree Venkateshwara Kalyana Mandapam,Marriage Hall / Kalyana Mandapam,Wedding venue,Wedding venue,691552,Kerala Circle,Trivandrum HQ Region,Pathanamthitta Division,"Kadambanad SO, Edakkad BO, Thuvayur South BO",N/A,N/A,3.5,44.0,"46VG+W67, Republic Rd, North Paravur, Keralam 683513",691552,10.1447796,76.225533,ChIJR3xQHH8QCDsRuERNULmYvk0,https://www.google.com/maps/place/?q=place_id:ChIJR3xQHH8QCDsRuERNULmYvk0,part_309,2026-09-20 20:20:02
Seetha Rama Kalyana Mandapam,Marriage Hall / Kalyana Mandapam,Auditorium,Auditorium,691552,Kerala Circle,Trivandrum HQ Region,Pathanamthitta Division,"Kadambanad SO, Edakkad BO, Thuvayur South BO",N/A,N/A,4.2,202.0,"X79J+MVX, Government Press Rd, Marine Drive, Ernakulam, Keralam 682011",Marine Drive,9.9692481,76.2822443,ChIJwRmxjK1yCDsRhGVdBQ5tqlA,https://www.google.com/maps/place/?q=place_id:ChIJwRmxjK1yCDsRhGVdBQ5tqlA,part_309,2026-09-20 20:20:02
J & R Convention Center,Marriage Hall / Kalyana Mandapam,Convention center,Convention center,691552,Kerala Circle,Trivandrum HQ Region,Pathanamthitta Division,"Kadambanad SO, Edakkad BO, Thuvayur South BO",+91 94960 97846,N/A,4.2,497.0,"P. O, Peringala - Vadavucode Rd, Pothanamparambu, Peringala, Keralam 683565","Pothanamparambu, Peringala",10.0037554,76.4037412,ChIJK2_hLRkLCDsRpMGnq5SiNLo,https://www.google.com/maps/place/?q=place_id:ChIJK2_hLRkLCDsRpMGnq5SiNLo,part_309,2026-09-20 20:20:02
AGASTHIARSWAMY KALYANA MANDAPAM,Marriage Hall / Kalyana Mandapam,Wedding venue,Wedding venue,691552,Kerala Circle,Trivandrum HQ Region,Pathanamthitta Division,"Kadambanad SO, Edakkad BO, Thuvayur South BO",+91 471 216 1247,N/A,3.8,58.0,"C2FW+5JC, Double St Ln, Pazhayakadalane, Balaramapuram, Thiruvananthapuram, Balaramapuram, Keralam 695501","Pazhayakadalane, Balaramapuram",8.4229406,77.0465049,ChIJCwZFQcivBTsRMfcGO8PNpcM,https://www.google.com/maps/place/?q=place_id:ChIJCwZFQcivBTsRMfcGO8PNpcM,part_309,2026-09-20 20:20:02
Sumangali KalyanaMandapam,Marriage Hall / Kalyana Mandapam,Wedding chapel,Wedding chapel,691552,Kerala Circle,Trivandrum HQ Region,Pathanamthitta Division,"Kadambanad SO, Edakkad BO, Thuvayur South BO",N/A,N/A,3.5,116.0,"FWPV+89W, Ramaswamy Kovil Street, Nalumukku, Pazhavangadi, Thiruvananthapuram, Keralam 695023","Nalumukku, Pazhavangadi",8.485973999999999,76.94348459999999,ChIJjafuAwC7BTsRTCi_x_8PExo,https://www.google.com/maps/place/?q=place_id:ChIJjafuAwC7BTsRTCi_x_8PExo,part_309,2026-09-20 20:20:02
Mandapam,Marriage Hall / Kalyana Mandapam,Wedding venue,Wedding venue,691552,Kerala Circle,Trivandrum HQ Region,Pathanamthitta Division,"Kadambanad SO, Edakkad BO, Thuvayur South BO",N/A,N/A,3.8,16.0,"Nellorepalle, Andhra Pradesh 524411",691552,14.066078099999999,80.0500345,ChIJhXnQr80BTToRC-uK3G2ecag,https://www.google.com/maps/place/?q=place_id:ChIJhXnQr80BTToRC-uK3G2ecag,part_309,2026-09-20 20:20:02
Padmanayaka Kalyana Mandapam,Marriage Hall / Kalyana Mandapam,Convention center,Convention center,691552,Kerala Circle,Trivandrum HQ Region,Pathanamthitta Division,"Kadambanad SO, Edakkad BO, Thuvayur South BO",N/A,N/A,4.2,13.0,"28M6+MC5, Kesharajupally, A.Duppala Palle, Telangana 508002",691552,17.0341497,79.3111101,ChIJ7z9lcwAryzsRBA1vPHCxDWs,https://www.google.com/maps/place/?q=place_id:ChIJ7z9lcwAryzsRBA1vPHCxDWs,part_309,2026-09-20 20:20:02
Shobha Kalyanamandapam,Marriage Hall / Kalyana Mandapam,Auditorium,Auditorium,691552,Kerala Circle,Trivandrum HQ Region,Pathanamthitta Division,"Kadambanad SO, Edakkad BO, Thuvayur South BO",+91 99955 50694,N/A,3.6,157.0,"F26Q+8QQ, Pravachambalam - Ooruttambalam Road, Dist, Valiyarthala, Keralam 695528",Valiyarthala,8.4608368,77.03949089999999,ChIJn_flLTmwBTsRBzZh2zpLzlA,https://www.google.com/maps/place/?q=place_id:ChIJn_flLTmwBTsRBzZh2zpLzlA,part_309,2026-09-20 20:20:02
